package_name,category
asr_direct_search_manager,the direct mode
asr_direct_search_manager,3-D object
asr_direct_search_manager,an opening procedure
asr_direct_search_manager,Active Scene Recognition.
asr_direct_search_manager,The poses
asr_direct_search_manager,a grid
asr_direct_search_manager,a recording
asr_direct_search_manager,the "cropbox record" mode
asr_direct_search_manager,the asr_state_machine.
kni,This package
kni,Katana
katana_tutorials,This package
katana_tutorials,demo programs
katana_tutorials,the katana_driver stack.
katana_teleop,This package
katana_teleop,keyboard commands
katana_teleop,a playstation 3 controller.
katana_msgs,This package
katana_msgs,the Neuronics Katana arm.
katana_moveit_ikfast_plugin,The katana_moveit_ikfast_plugin package
katana_gazebo_plugins,This package
katana_driver,This stack
katana_driver,bringup facilities
katana_driver,Neuronics Katana 450 arm.
katana_description,This package
katana_description,the Katana arm
katana_arm_gazebo,This package
katana_arm_gazebo,the Gazebo simulation environment.
katana,This package
katana,the Neuronics Katana 450 arm.
asr_msgs,This package
asr_msgs,Active Scene Recognition
asr_msgs,Framework
asr_msgs,Humanoids
asr_msgs,"Intelligence Systems Lab (HIS), Karlsruhe Institute"
asr_msgs,Technology (KIT).
asr_msgs,These messages
asr_msgs,the interfaces
asr_msgs,this system.
asr_msgs,critical importance
asr_msgs,the ROS communication capabilities.
spatio_temporal_voxel_layer,The spatio-temporal 3D obstacle costmap package
microstrain_mips,The microstrain_mips package
microstrain_mips,the LORD/Microstrain 3DM_GX5_XX GPS-aided IMU sensor.
safe_teleop_stage,Demo
safe_teleop_stage,safe_teleop
safe_teleop_stage,stage
safe_teleop_pr2,Launch files
safe_teleop_pr2,pr2
safe_teleop_base,This package
safe_teleop_base,teleoperation
safe_teleop_base,a robot base.
fanuc_grinding_publish_meshfile,Publish meshfile
fanuc_grinding_publish_meshfile,marker
fanuc_grinding_post_processor,Post Processor
fanuc_grinding_path_planning,Path Planning
fanuc_grinding_comparison,Comparison part
fanuc_grinding_alignment,Alignment part
fanuc_grinding,Institut Maupertuis Fanuc
cloudwatch_logger,CloudWatch Logger node
cloudwatch_logger,AWS CloudWatch Logs
aws_common,"Common AWS SDK utilities,"
aws_common,use
aws_common,ROS packages
adi_driver,The adi_driver package
motoman_sia5d_moveit_config,generated package
motoman_sia5d_moveit_config,the configuration
motoman_sia5d_moveit_config,launch files
motoman_sia5d_moveit_config,the MoveIt Motion Planning Framework
motoman_mh5_ikfast_manipulator_plugin,The motoman_mh5_ikfast_manipulator_plugin package
motoman_experimental,Experimental packages
motoman_experimental,Motoman manipulators
motoman_experimental,ROS-Industrial.
motoman_csda10f_moveit_config,Package
motoman_csda10f_moveit_config,the configuration
motoman_csda10f_moveit_config,launch files
motoman_csda10f_moveit_config,"the MoveIt! Motion Planning Framework,"
motoman_csda10f_moveit_config,FS100 controller.
innok_heros_driver,Driver
innok_heros_driver,the Innok Heros robot plattform
geographic_msgs,ROS messages
geographic_msgs,Geographic Information Systems.
geographic_info,Geographic information metapackage.
geographic_info,"wet packages, use"
geodesy,Python
geodesy,C++ interfaces
wfov_camera_msgs,Messages
wfov_camera_msgs,the Point Grey camera driver.
toposens_sync,Operational sync
toposens_sync,multiple TS sensors.
toposens_pointcloud,PCL integration
toposens_pointcloud,TS sensors
toposens_pointcloud,Turtlebot3.
toposens_msgs,ROS message definitions
toposens_msgs,TS sensors.
toposens_markers,Rviz integration
toposens_markers,TS sensor data.
toposens_echo_driver,ROS device driver
toposens_echo_driver,communication
toposens_echo_driver,TS ECHO sensors
toposens_echo_driver,a CAN bus
toposens_driver,ROS device driver
toposens_driver,communication
toposens_driver,TS sensors.
toposens_description,3D models
toposens_description,the sensor
toposens_description,visualization.
toposens_bringup,Launch files
toposens_bringup,bringup
toposens_bringup,demos
toposens_bringup,toposens
toposens,ROS support
toposens,Toposens 3D Ultrasound sensors.
caster_viz,The caster_viz package
caster_teleop,The caster_teleop package
caster_robot,The caster_robot package
caster_navigation,The caster_navigation package
caster_desktop,The caster_desktop package
caster_description,The caster_description package
caster_control,The caster_control package
caster_base,The caster_base package
caster_app,The caster_app package
asr_descriptor_surface_based_recognition,This package
asr_descriptor_surface_based_recognition,textured household objects
vision_opencv,Packages
vision_opencv,"OpenCV,"
vision_opencv,a library
vision_opencv,real time computer vision.
opencv_tests,"the ROS Image message,"
opencv_tests,C++ implementations
opencv_tests,CvBridge.
image_geometry,`image_geometry`
image_geometry,Python libraries
image_geometry,sensor_msgs/CameraInfo messages
image_geometry,OpenCV functions
image_geometry,image
image_geometry,cv_bridge interfaces ROS sensor_msgs/Image
image_geometry,OpenCV data types.
cv_bridge,ROS Image messages
cv_bridge,OpenCV images.
blender_gazebo,The blender_gazebo package
dockeros,Simply
dockeros,docker containers
dockeros,remote robots.
asr_xsd2cpp,This package
asr_xsd2cpp,the components
asr_xsd2cpp,an input XML Schema
asr_ros_uri,The asr_ros_uri package delivers
asr_ros_uri,one exception:
asr_ros_uri,memory
asr_ros_uri,a file path
asr_rapidxml,This package
asr_rapidxml,RapidXML (version
asr_ivt,Ros wrapper
asr_ivt,the Integrated Vision Toolkit (IVT)
asr_ivt,library (version
sr_utilities,sr_utilities
sr_tactile_sensors,An interface
sr_tactile_sensors,the tactile sensors
sr_tactile_sensors,the Shadow Dextrous Hand.
sr_tactile_sensors,sensors.
sr_mechanism_model,sr_mechanism_model
sr_mechanism_model,the robot model.
sr_mechanism_model,we're
sr_mechanism_model,own actuator.
sr_mechanism_model,middle phalanges.
sr_mechanism_controllers,The sr_mechanism_controllers
sr_mechanism_controllers,controllers
sr_mechanism_controllers,"the etherCAT hand:(fake) calibration controllers, position controllers, velocity"
sr_hardware_interface,This package
sr_hardware_interface,the hand model.
sr_hand,the Shadow Robot's
sr_hand,robotic hand.
sr_hand,an interface
sr_hand,the real hand
sr_hand,a CAN interface)
sr_hand,a simulated version
sr_hand,the hand.
sr_hand,Shadow Robot's muscle arm.
sr_gazebo_sim,The sr_gazebo_sim package
sr_core,the Shadow Robot hardware
sr_core,simulation.
statistics_msgs,Messages
statistics_msgs,the Point Grey camera driver.
pointgrey_camera_driver,Point Grey camera driver
pointgrey_camera_driver,libflycapture2.
pointgrey_camera_description,URDF descriptions
pointgrey_camera_description,Point Grey cameras
image_exposure_msgs,Messages
image_exposure_msgs,the Point Grey camera driver.
angles,This package
angles,simple math utilities
angles,The utilities
angles,conversion
angles,degrees
angles,radians.
angles,you're
angles,angular distance
angles,two joint space positions
angles,"robot,"
angles,the joint motion
angles,"joint limits,"
angles,this package
angles,this package
angles,major changes
angles,the near future.
cv_camera,cv_camera
cv_camera,nodelet.
mocap_optitrack,OptiTrack mocap data
leo_viz,Visualization launch files
leo_viz,RViz configurations
leo_viz,Leo Rover
leo_desktop,Metapackage
leo_desktop,software
leo_desktop,ROS desktop
visp_ros,An extension
visp_ros,ViSP library
visp_ros,usual ViSP classes
visp_ros,a basket
visp_ros,generic ros nodes
visp_ros,ViSP.
reemc_robot,Description
reemc_robot,launch files
reemc_robot,the REEM-C robot
reemc_description,This package
reemc_description,the REEM-C
reemc_description,this package
reemc_description,a variety
reemc_description,other components.
reemc_description,users
reemc_description,this package.
reemc_controller_configuration,Launch files
reemc_controller_configuration,scripts
reemc_controller_configuration,the REEM-C robot.
eyantra_drone,This package
eyantra_drone,drone
eyantra_drone,PC/Laptop
eyantra_drone,ROS. Drone
eyantra_drone,altitude data.
eyantra_drone,"the roll, pitch, yaw"
eyantra_drone,battery level
edrone_server,The eyantra_drone package
edrone_client,The eyantra_drone package
ur_msgs,The ur_msgs package
ur_kinematics,Provides forward
ur_kinematics,inverse kinematics
ur_kinematics,Universal Robots designs. See http://hdl.handle.net/1853/50782
ur_kinematics,details.
ur_gazebo,Gazebo wrapper
ur_gazebo,the Universal UR5/10
ur_e_gazebo,Gazebo wrapper
ur_e_gazebo,the Universal UR5/10
ur_e_description,URDF description
ur_e_description,Universal UR5/10 robot arms
ur_driver,Driver
ur_driver,the UR5/10 arm
ur_driver,the Polyscope control scheme.
ur_description,URDF description
ur_description,Universal UR5/10 robot arms
ur_bringup,The ur_bringup package
ur5_moveit_config,generated package
ur5_moveit_config,the configuration
ur5_moveit_config,launch files
ur5_moveit_config,the MoveIt Motion Planning Framework
ur5_e_moveit_config,generated package
ur5_e_moveit_config,the configuration
ur5_e_moveit_config,launch files
ur5_e_moveit_config,the MoveIt Motion Planning Framework
ur3_moveit_config,generated package
ur3_moveit_config,the configuration
ur3_moveit_config,launch files
ur3_moveit_config,the MoveIt Motion Planning Framework
ur3_e_moveit_config,generated package
ur3_e_moveit_config,the configuration
ur3_e_moveit_config,launch files
ur3_e_moveit_config,the MoveIt Motion Planning Framework
ur10_moveit_config,generated package
ur10_moveit_config,the configuration
ur10_moveit_config,launch files
ur10_moveit_config,the MoveIt Motion Planning Framework
ur10_e_moveit_config,generated package
ur10_e_moveit_config,the configuration
ur10_e_moveit_config,launch files
ur10_e_moveit_config,the MoveIt Motion Planning Framework
universal_robots,ROS-Industrial support
universal_robots,Universal Robots manipulators
universal_robot,"Drivers, description,"
universal_robot,utilities
universal_robot,Universal Robot Arms.
mas_cartesian_control,Manipulation Cartesian control
asr_gazebo_models,This package
asr_gazebo_models,gazebo_models
asr_flir_ptu_controller,asr_flir_ptu_controller
asr_flir_ptu_controller,a action server
puma_motor_msgs,Messages
puma_motor_driver,A ROS driver
puma_motor_driver,Puma
puma_motor_driver,single-channel motor control board.
mynt_eye_ros_wrapper,The mynt eye ros
mynt_eye_ros_wrapper,wrapper package
ml_classifiers,ml_classifiers
yosemite_valley,The yosemite_valley package
sand_island,The sand_island package
mcmillan_airfield,The mcmillan_airfield package
ksql_airport,The ksql_airport package
baylands,The baylands package
asr_intermediate_object_generator,The intermediate object generator
asr_intermediate_object_generator,a domain
asr_intermediate_object_generator,scenes.
asr_intermediate_object_generator,objects
asr_intermediate_object_generator,the direct search phase
asr_grid_creator,This package
asr_grid_creator,the current map.
asr_grid_creator,Each grid_point
asr_grid_creator,the robot
asr_grid_creator,The grid
asr_grid_creator,the asr_direct_search_manager
asr_grid_creator,a basis
asr_grid_creator,each grid_point
asr_grid_creator,the robot
asr_grid_creator,All gird_points
asr_mild_calibration_tool,A tool
asr_mild_calibration_tool,the mild's laserscanner
asr_mild_calibration_tool,the cameras
vigir_walk_monitor,The vigir_walk_monitor package
vigir_pattern_generator,The vigir_pattern_generator package
bwi_perception,Perception nodes
bwi_perception,services
bwi_perception,the bwi project
bwi_msgs,Contails messages
bwi_msgs,the utexas-bwi codebase.
bwi_moveit_utils,The moveit_utils package
bwi_mapper,pixel maps.
bwi_manipulation,Manipulation capabilities
bwi_manipulation,the Building Wide Intelligence project.
bwi_logical_translator,High-level navigation application
bwi_logical_translator,robots
bwi_logical_translator,the Building-Wide Intelligence project
bwi_logical_translator,UT Austin
bwi_logical_translator,them.
bwi_logical_translator,This package
bwi_logical_translator,sense
bwi_logical_translator,a door
bwi_logical_translator,front
bwi_kr_execution,Execution nodes
bwi_joystick_teleop,Allows robots
bwi_joystick_teleop,joysticks
bwi_joystick_teleop,the use
bwi_joystick_teleop,the joy library.
bwi_interruptable_action_server,the standard ROS navigation
bwi_interruptable_action_server,the interruptable navigator
bwi_interruptable_action_server,two robots
bwi_gazebo_entities,Simulation objects
bwi_gazebo_entities,avatars
bwi_gazebo_entities,experiments.
bwi_common,Common packages
bwi_common,data
bwi_common,the Building-Wide Intelligence project
bwi_common,the University
bwi_common,Texas
bwi_common,Austin.
urdf_test,package
ifm_o3mxxx,The ifm_o3mxxx package
geometric_shapes,This package
geometric_shapes,geometric shapes
geometric_shapes,bodies.
pheeno_ros_description,The pheeno_ros_description package
roch_sensorpc,Ult/psd/cliff
roch_sensorpc,psd sensors events
roch_sensorpc,points
roch_sensorpc,"a pointcloud,"
roch_sensorpc,poor-man navigation. Implemented
roch_sensorpc,roch_base.
roch_safety_controller,A controller
roch_safety_controller,roch.
roch_safety_controller,The SafetyController
roch_safety_controller,"ult, psd"
roch_safety_controller,cliff events.
roch_safety_controller,case
roch_safety_controller,"the first three, roch"
roch_safety_controller,This controller
roch_safety_controller,ult etc.)
roch_safety_controller,yujinrobot' kobuki.
roch_robot,Metapackage
roch_robot,SawYer roch robot software
roch_msgs,"Messages, serivices"
roch_msgs,actions
roch_msgs,SawYer roch
roch_ftdi,Utilities
roch_ftdi,flashing
roch_ftdi,This package
roch_ftdi,the factory).
roch_ftdi,The special firmware
roch_ftdi,the FTDI chip (USB
roch_ftdi,serial converter)
roch_ftdi,/dev/roch
roch_ftdi,the user's PC.
roch_description,SawYer Roch URDF description
roch_control,SawYer
roch_capabilities,Capabilities
roch_capabilities,Roch
roch_base,Sawyer Roch robot driver
rcll_fawkes_sim_msgs,Message definitions
rcll_fawkes_sim_msgs,access RCLL simulation
rcll_fawkes_sim_msgs,Fawkes stack
fawkes_msgs,Messages
fawkes_msgs,Fawkes
fawkes_msgs,ROS.
raspicat,Base nodes
raspicat,Rasberry Pi Cat
pheeno_ros_sim,Gazebo simulation ROS package
pheeno_ros_sim,Pheeno system!
pheeno_ros,The pheeno_ros package
pheeno_ros,run
pheeno_ros,ROS.
vigir_step_control,The vigir_step_control package
ros_arduino_python,ROS Arduino Python.
ros_arduino_msgs,ROS Arduino Messages.
ros_arduino_firmware,ROS Arduino Firmware.
ros_arduino_bridge,Metapackage
ros_arduino_bridge,ros_arduino_bridge.
tf2_tools,tf2_tools
tf2_sensor_msgs,Small lib
tf2_sensor_msgs,tf. Most
tf2_sensor_msgs,"notably, PointCloud2"
tf2_ros,This package
tf2_ros,"the tf2 library,"
tf2_ros,both Python
tf2_ros,C++.
tf2_py,The tf2_py package
tf2_msgs,tf2_msgs
tf2_kdl,KDL
tf2_kdl,tf2
tf2_geometry_msgs,tf2_geometry_msgs
tf2_eigen,tf2_eigen
tf2_bullet,tf2_bullet
tf2,tf2
tf2,"the transform library,"
tf2,multiple coordinate frames
tf2,time. tf2
tf2,coordinate frames
tf2,a tree structure
tf2,"time,"
tf2,any two coordinate frames
tf2,any desired point
tf2,time.
test_tf2,tf2 unit tests
naoqi_tools,Set
naoqi_tools,tools
naoqi_tools,Aldebaran
naoqi_sensors_py,ROS driver
naoqi_sensors_py,miscellaneous sensors
naoqi_sensors_py,NAO. Python bindings
naoqi_sensors_py,"camera, sonar"
naoqi_sensors_py,octomap C++: bindings
naoqi_sensors_py,camera
naoqi_navigation,The naoqi_navigation package
naoqi_bridge,Meta package
naoqi_bridge,Aldebaran's NAOqi.
naoqi_apps,Package
naoqi_apps,the robot.
geometry_experimental,The second generation Transform Library
geometry_experimental,ros.
geometry_experimental,This metapackage
geometry_experimental,backwards compatability.
geometry2,A metapackage
geometry2,the default
geometry2,"ros, tf2."
ros_pytest,package
moveit_visual_tools,Helper functions
moveit_visual_tools,Rviz
tuw_geometry,The tuw_geometry package
nao_description,Description
nao_description,the Nao robot model
nao_description,robot_state_publisher
nao_description,joint angles.
nao_bringup,Launch files
nao_bringup,scripts
nao_bringup,Nao
nao_bringup,a running state.
nao_apps,Applications
nao_apps,NAO
qt_qmake,qt*-qmake metapackage
qt_qmake,qt5
libqt_widgets,libqt-widgets metapackage
libqt_widgets,qt5
libqt_svg_dev,libqt-svg-dev metapackage
libqt_svg_dev,qt5
libqt_opengl_dev,libqt-opengl metapackage
libqt_opengl_dev,qt5
libqt_opengl,libqt-opengl metapackage
libqt_opengl,qt5
libqt_network,libqt-network metapackage
libqt_network,qt5
libqt_gui,libqt-gui metapackage
libqt_gui,qt5
libqt_dev,libqt-dev metapackage
libqt_dev,qt5
libqt_core,libqt-core metapackage
libqt_core,qt5
libqt_concurrent,libqt-concurrent metapackage
libqt_concurrent,qt5
indoor_positioning,the metraTec Indoor Positioning System.
indoor_positioning,zone location
indoor_positioning,robot
indoor_positioning,the IPS+ products
timesync,Class
timesync,computer clock
scratch4robots,scratch4robots
pluginlib,The pluginlib package
pluginlib,writing
pluginlib,plugins
pluginlib,the package.xml
pluginlib,package.
class_loader,The class_loader package
class_loader,runtime
class_loader,the foundation
class_loader,level ROS "pluginlib"
class_loader,"exported plugin classes,"
class_loader,the explicit declaration (i.e. header file)
class_loader,those classes.
tuw_vehicle_msgs,The tuw_vehicle_msgs package
tuw_object_msgs,The tuw_object_msgs package.
tuw_object_msgs,This pkg
tuw_object_msgs,messages
tuw_object_msgs,track objects
tuw_object_msgs,different types.
tuw_nav_msgs,The tuw_nav_msgs package
tuw_multi_robot_msgs,The tuw_multi_robot_msgs package contains messages
tuw_multi_robot_msgs,sync data
tuw_multi_robot_msgs,topics.
tuw_msgs,The tuw_msgs meta package
tuw_geometry_msgs,The tuw_geometry_msgs package
tuw_gazebo_msgs,Message
tuw_gazebo_msgs,service data structures.
tuw_airskin_msgs,The tuw_airskin_msgs package
async_web_server_cpp,Asynchronous Web/WebSocket Server
async_web_server_cpp,C++
topic_switch,The topic_switch package
teraranger_description,The teraranger_description package
igvc_self_drive_sim,Metapackage
igvc_self_drive_sim,igvc_self_drive_sim
igvc_self_drive_gazebo_plugins,Gazebo plugins
igvc_self_drive_gazebo_plugins,IGVC
igvc_self_drive_gazebo_plugins,Self-Drive simulator
igvc_self_drive_gazebo,Gazebo models
igvc_self_drive_gazebo,runtime configuration
igvc_self_drive_gazebo,igvc_self_drive simulator
igvc_self_drive_description,Meshes
igvc_self_drive_description,URDF descriptions
igvc_self_drive_description,Gem vehicle
flatbuffers,Google flatbuffers.
dynamic_reconfigure,This unary stack
dynamic_reconfigure,any time
pioneer_teleop,The pioneer_teleop package
pioneer_teleop,command line
pioneer_teleop,the Adept MobileRobots Pioneer
pioneer_teleop,Pioneer-compatible robots
pioneer_teleop,Seekur Jr.).
qglv_toolkit,"Qt, QGLViewer, OpenGL, GLEW, GLUT"
qglv_toolkit,some extensions
qglv_toolkit,robotics
qglv_pcl,"OpenGL, PCL,"
qglv_opengl,the opengl (gl/glu/glut) dependencies.
qglv_opencv,"Qt, QGLViewer"
qglv_opencv,Opencv.
qglv_gallery,Example programs
qglv_gallery,qglviewer.
qglv_extras,Methods
qglv_extras,objects
qglv_extras,top
qglv_extras,the qglveiwer framework.
rosserial_xbee,Allows
rosserial_xbee,rosserial nodes
rosserial_xbee,an xbee. All
rosserial_xbee,a master xbee
rosserial_xbee,a computer
rosserial_xbee,This software
rosserial_xbee,Series 1 Xbees.
rosserial_xbee,This pkg
rosserial_xbee,the python-xbee project: http://code.google.com/p/python-xbee/
rosserial_windows,rosserial
rosserial_windows,Windows platforms.
rosserial_vex_v5,rosserial
rosserial_vex_v5,the VEX Cortex V5 Robot Brain platform.
rosserial_vex_cortex,rosserial
rosserial_vex_cortex,Cortex/AVR platforms.
rosserial_tivac,rosserial
rosserial_tivac,TivaC Launchpad evaluation boards.
rosserial_test,A specialized harness
rosserial_test,the rosserial client
rosserial_test,server components.
rosserial_server,stability-oriented server alternative
rosserial_server,C++
rosserial_python,A Python-based implementation
rosserial_python,the rosserial protocol.
rosserial_msgs,Messages
rosserial_msgs,automatic topic configuration
rosserial_mbed,rosserial
rosserial_mbed,mbed platforms.
rosserial_embeddedlinux,rosserial
rosserial_embeddedlinux,embedded Linux enviroments
rosserial_client,rosserial.
rosserial_arduino,rosserial
rosserial_arduino,Arduino/AVR platforms.
rosserial,Metapackage
rosserial,core
rosserial,rosserial.
tuw_voronoi_graph,Contains
tuw_voronoi_graph,different nodes
tuw_voronoi_graph,the robot router. voronoi_graph_generator
tuw_voronoi_graph,a map. dxf_to_graph
tuw_voronoi_graph,a dxf file
tuw_voronoi_graph,segments_to_graph
tuw_voronoi_graph,line segments
tuw_voronoi_graph,input.
tuw_rviz,The tuw_rviz meta package
tuw_object_rviz,The tuw_object_rviz package
tuw_nav_rviz,RViz
tuw_multi_robot_rviz,Presents
tuw_multi_robot_rviz,the planner
tuw_multi_robot_rviz,a tool
tuw_multi_robot_router,This package
tuw_multi_robot_router,Combination
tuw_multi_robot_router,a collision resolution algorithm
tuw_multi_robot_router,a large number
tuw_multi_robot_router,robots.
tuw_multi_robot_local_behavior_controller,This package
tuw_multi_robot_goal_generator,The tuw_multi_robot_goal_generator package
tuw_multi_robot_demo,Contains launch
tuw_multi_robot_demo,config files
tuw_multi_robot_ctrl,A simple multi robot controller
tuw_multi_robot_ctrl,"input,"
tuw_multi_robot,This repository
tuw_multi_robot,multiple robots
tuw_multi_robot,a search graph.
tuw_multi_robot,a pixel map
tuw_multi_robot,tries
tuw_multi_robot,multiple robots
tuw_multi_robot,prioritized planning.
tuw_multi_robot,The inputs
tuw_multi_robot,the desired goal
tuw_multi_robot,the individual robots.
tuw_geometry_rviz,The tuw_geometry_rviz package
gcloud_speech_utils,Utilities
gcloud_speech_utils,examples
gcloud_speech_utils,gcloud_speech package.
gcloud_speech_msgs,ROS message definitions
gcloud_speech_msgs,gcloud_speech
gcloud_speech_msgs,relevant packages.
gcloud_speech,Google Cloud Speech client.
udp_bc_broker,udp bc broker package.
testvstig,testvstig package.
testscdspso,testscdspso package.
testrth,testrth package.
testnc,testnc package.
testbb,testbb package.
test_statistic,test_statistic package.
ros_broker,ros
pso,pso package.
opensplice_dds_broker,opensplice dds
openni_launch,Launch files
openni_launch,load
openni_launch,all nodelets
openni_launch,(registered) point clouds.
openni_description,Model files
openni_description,OpenNI device.
openni_camera,A ROS driver
openni_camera,OpenNI depth (+ RGB)
openni_camera,Pro Live
openni_camera,The driver
openni_camera,IR image streams.
micros_swarm_stage,micros_swarm_stage package.
micros_swarm_gazebo,micros_swarm_gazebo package.
micros_swarm_framework,swarms
micros_swarm_framework,tools
micros_swarm_framework,"swarm management,"
micros_swarm_framework,various communication mechanisms
micros_swarm_framework,"Neighbor, Swarm,"
micros_swarm_framework,"Virtual Stigmergy,"
micros_swarm_framework,"the user. Most importantly,"
micros_swarm_framework,ROS Indigo
micros_swarm_framework,the form
micros_swarm_framework,"a C++ library,"
micros_swarm_framework,all resources
micros_swarm_framework,the ROS ecosystem
micros_swarm_framework,the user.
micros_swarm_framework,Opensplice DDS.
micros_swarm,micros_swarm package.
hector_uav_msgs,hector_uav_msgs
hector_uav_msgs,UAV controller inputs
hector_uav_msgs,outputs
hector_uav_msgs,some sensor readings
hector_uav_msgs,sensor_msgs.
gsdf_msgs,The gsdf_msgs package
gazebo_flocking,gazebo
app_loader,app_loader package.
app3,app3 package.
app2,app2 package.
app1,app1 package.
srdfdom,Parser
srdfdom,Semantic Robot Description Format (SRDF).
ecl_manipulators,Deploys
ecl_manipulators,various manipulation
ecl_manipulators,feedforward filters
ecl_manipulation,Includes
ecl_manipulation,basic manipulation
ecl_manipulation,related structures
ecl_manipulation,a few algorithms
ecl_manipulation,Yujin Robot.
ecl,Metapackage
ecl,ecl together.
radar_omnipresense,the omnipresense radar module.
smach_viewer,The smach viewer
smach_viewer,hierarchical SMACH state
smach_viewer,"states,"
smach_viewer,active state
smach_viewer,the values
smach_viewer,user data
smach_viewer,The smach viewer
executive_smach_visualization,This metapackage
executive_smach_visualization,the SMACH visualization tools.
stepback_and_steerturn_recovery,This package
stepback_and_steerturn_recovery,the navigation stack
steer_drive_ros,Steer
steer_drive_ros,ROS.
steer_drive_controller,Controller
steer_drive_controller,a steer drive mobile base.
steer_bot_hardware_gazebo,steer bot hardware
steer_bot_hardware_gazebo,gazebo simulation
gscam,A ROS camera driver
gscam,devices
gscam,webcams.
view_controller_msgs,Messages
view_controller_msgs,(camera) view controllers
teleop_twist_keyboard_cpp,Generic keyboard teleop
teleop_twist_keyboard_cpp,twist robots
teleop_twist_keyboard_cpp,the teleop_twist_keyboard Python ROS node.
rbcar_sim_bringup,The rbcar_sim_bringup package
rbcar_sim,The rbcar_sim package.
rbcar_robot_control,The rbcar_robot_control package
rbcar_joystick,The rbcar_joystick package
rbcar_gazebo,The rbcar_gazebo package
rbcar_control,The rbcar_control package
rosparam_handler,An easy wrapper
rosparam_handler,ROS.
uvc_camera,A collection
uvc_camera,node(let)s
uvc_camera,stream images
uvc_camera,USB cameras (UVC)
uvc_camera,a two-camera node
uvc_camera,stereo vision.
uvc_camera,Morgan Quigley's
uvc_camera,uvc_cam package.
jpeg_streamer,tools
jpeg_streamer,HTTP
camera_umd,UMD camera metapackage
static_tf,The static_tf package
sr_ronex_utilities,Package
sr_ronex_utilities,useful inline functions
sr_ronex_utilities,the RoNeX.
sr_ronex_transmissions,the RoNeX driver.
sr_ronex_transmissions,the user
sr_ronex_transmissions,the RoNeX
sr_ronex_test,contains software tests
sr_ronex_msgs,sr_ronex_msgs
sr_ronex_msgs,RoNeX.
sr_ronex_launch,the RoNeX system.
sr_ronex_hardware_interface,This package
sr_ronex_hardware_interface,the CustomHW
sr_ronex_hardware_interface,the ros_ethercat_model CustomHWMap
sr_ronex_hardware_interface,the RoNeX.
sr_ronex_external_protocol,the driver
sr_ronex_external_protocol,the ronex hardware.
sr_ronex_examples,Package
sr_ronex_examples,the RoNeX boards.
sr_ronex_drivers,Package
sr_ronex_drivers,the RoNeX boards.
sr_ronex_controllers,Contains
sr_ronex_controllers,different useful controllers
sr_ronex_controllers,the RoNeX.
sr_ronex,This stack
sr_ronex,the RoNeX (Robot Nervous System).
catkin_pip,Catkin macros
catkin_pip,usual catkin workspaces
catkin_pip,normal python
slam_karto,This package
slam_karto,"the Karto mapping library,"
mh5_anomaly_detector,ROS Anomaly Detector
mh5_anomaly_detector,Motoman MH5 robot arm
epson_g364_imu_driver,The epson_imu_driver package
uos_tools,utilities
uos_tools,a particular stack
uos_maps,Navigation maps
uos_maps,the AVZ building
uos_maps,the University
uos_maps,Osnabrueck.
uos_gazebo_worlds,Gazebo world
uos_gazebo_worlds,model files
uos_gazebo_worlds,UOS.
uos_freespace,uos_freespace package
uos_diffdrive_teleop,uos_diffdrive_teleop
ecl_statistics,Common statistical structures
ecl_statistics,control systems.
ecl_sigslots,Provides
ecl_sigslots,a signal/slot mechanism
ecl_sigslots,"qt sigslots, boost::signals"
ecl_sigslots,intra-process communication.
ecl_sigslots,"type safe, allow"
ecl_sigslots,simple connections
ecl_sigslots,a posix style
ecl_mpl,runtime calculations
ecl_mpl,elementary structures
ecl_mpl,this stage.
ecl_math,This package
ecl_math,holes
ecl_math,a c++ formulation
ecl_math,desirable.
ecl_linear_algebra,Ecl
ecl_linear_algebra,a linear matrix package
ecl_ipc,Interprocess mechanisms
ecl_ipc,platforms
ecl_ipc,"sysv, posix, win32,"
ecl_ipc,a few.
ecl_ipc,This package
ecl_ipc,level c
ecl_ipc,platforms.
ecl_geometry,Any tools
ecl_geometry,mathematical geometry. Primarily featuring polynomials
ecl_geometry,interpolations.
ecl_formatters,The formatters
ecl_formatters,format various input types
ecl_formatters,stl streams).
ecl_filesystem,Cross platform filesystem utilities
ecl_filesystem,way in).
ecl_exceptions,Template
ecl_exceptions,exception types.
ecl_eigen,ecl's linear algebra.
ecl_devices,Provides
ecl_devices,standardised framework
ecl_devices,input-output devices.
ecl_core_apps,programs
ecl_core_apps,the ecl_core.
ecl_core_apps,utility programs
ecl_core_apps,use
ecl_core,A set
ecl_core,tools
ecl_core,interfaces
ecl_core,c++
ecl_core,a focus
ecl_core,control programming.
ecl_converters,"Some fast/convenient type converters,"
ecl_converters,char strings
ecl_converters,the whole range
ecl_converters,fundamental types
ecl_converters,the need arises.
ecl_containers,The containers
ecl_containers,"all cases,"
ecl_containers,these implementations
ecl_containers,safety
ecl_containers,speed
ecl_containers,memory debugging
ecl_containers,common problems
ecl_containers,buffer overruns.
ecl_concepts,Introduces
ecl_concepts,a compile time concept
ecl_concepts,required functionality
ecl_command_line,Embeds
ecl_command_line,the TCLAP
ecl_command_line,the ecl.
ecl_command_line,convenient command line parser
ecl_command_line,templatised c++.
cartographer_rviz,Cartographer
cartographer_rviz,mapping (SLAM)
cartographer_rviz,multiple platforms
cartographer_rviz,sensor configurations.
