Last_commit_date,package_description,package_name,
2/13/2015,,openrtm_aist,
2/6/2015,"rosrt provides classes for interfacing with ROS from within realtime systems, such as realtime-safe Publisher and Subscriber classes.",rosrt,
2/6/2015,"rosatomic provides the C++11-style atomic operations by pulling symbols from the proposed Boost.Atomic     package into the ros namespace.  Once C++11-style atomics (std::atomic) are available from compilers, rosatomic will     conditionally use those instead.",rosatomic,
2/6/2015,The ros_realtime package,ros_realtime,
2/6/2015,"The lockfree package contains lock-free data structures for use in multithreaded programming.  These     kinds of data structures are generally not as easy to use as single-threaded equivalents, and are not     always faster.  If you don't know you need to use one, try another structure with a lock around it     first.",lockfree,
2/6/2015,"Contains aligned allocation functions, as well as an STL-compatible AlignedAllocator class.",allocators,
2/5/2015,The OSG Ocean library adapted to UWSim. See https://code.google.com/p/osgocean,uwsim_osgocean,
2/2/2015,"Legacy version of yaml cpp without boost, namespaced to avoid system conflicts.",yaml_cpp_0_3,
1/29/2015,"Open source libraries that will enable the Kinect to be used with Windows, Linux, and Mac.",libfreenect,
10/12/2014,cpp_introspection enables introspection of ROS message types in roscpp.     Introspection is useful when message data is going to be exported to or imported from     other data formats or applications.,cpp_introspection,
9/21/2014,The bullet library. See https://code.google.com/p/bullet,uwsim_bullet,
7/28/2014,AVT GigE SDK version 1.26 for ROS,prosilica_gige_sdk,
7/3/2014,General ros communications used by the various zeroconf implementations.,zeroconf_msgs,
6/9/2014,A Proxy Server for Interactive Markers,interactive_marker_proxy,
5/11/2014,Object_recognition_msgs contains the ROS message and the actionlib definition used in object_recognition_core,object_recognition_msgs,
5/6/2014,The OSG Works library adapted to UWSim. See https://code.google.com/p/osgworks,uwsim_osgworks,
5/5/2014,"This package contains standard capability interfaces, which describe common robot capabilities in terms of ROS concepts such as topics, services, actions, and parameters.",std_capabilities,
5/2/2014,The OSG Bullet library adapted to UWSim. See https://code.google.com/p/osgbullet,uwsim_osgbullet,
4/17/2014,octomap_ros provides conversion functions between ROS and OctoMap's native types.    This enables a convenvient use of the octomap package in ROS.,octomap_ros,
3/31/2014,A simple actionlib CLI client,axcli,
3/25/2014,Placeholder package enabling generic export of media paths.,media_export,
1/16/2014,Messages and services for humanoid robot navigation,humanoid_nav_msgs,
1/16/2014,Messages and services for humanoid robots,humanoid_msgs,
12/10/2013,This is a C++ library for interfacing with Segway's RMP line of robotic platforms.,libsegwayrmp,
9/18/2013,A package which adds useful additions to the serial package.,serial_utils,
8/16/2013,This empty package allows to export rosbag migration rule files without depending on rosbag.,rosbag_migration_rule,
7/17/2013,hector_quadrotor_demo contains various launch files and needed dependencies for demonstration of the hector_quadrotor stack (indoor/outdoor flight in gazebo etc.),hector_quadrotor_demo,
12/6/2022,Example scripts for controlling the my xarm robot.,xarm7_redundancy_res,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm7 with the MoveIt! Motion Planning Framework,xarm7_moveit_config,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm7_with_gripper with the MoveIt! Motion Planning Framework,xarm7_gripper_moveit_config,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm6_with_vacuum_gripper with the MoveIt! Motion Planning Framework,xarm6_vacuum_gripper_moveit_config,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm6 with the MoveIt! Motion Planning Framework,xarm6_moveit_config,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm6_with_gripper with the MoveIt! Motion Planning Framework,xarm6_gripper_moveit_config,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm5_with_vacuum_gripper with the MoveIt! Motion Planning Framework,xarm5_vacuum_gripper_moveit_config,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm5 with the MoveIt! Motion Planning Framework,xarm5_moveit_config,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm5_with_gripper with the MoveIt! Motion Planning Framework,xarm5_gripper_moveit_config,
12/6/2022,The run_recorded_traj package,run_recorded_traj,
12/6/2022,The multi_xarm5 package,multi_xarm5,
12/6/2022,An automatically generated package with all the configuration and launch files for using the lite6 with the MoveIt! Motion Planning Framework,lite6_moveit_config,
12/6/2022,An automatically generated package with all the configuration and launch files for using the xarm6 with the MoveIt! Motion Planning Framework,dual_xarm6_moveit_config,
12/6/2022,The d435i_xarm_setup package,d435i_xarm_setup,
12/6/2022,The camera_demo package,camera_demo,
12/5/2022,Service tools,service_tools,
12/5/2022,The scenario_test_tools package implements helpers for scriptable scenario testing.    It allows to set up a test harness for eg. a state machine or other high level behavior by    providing mocked implementations for various action servers and services that work together,scenario_test_tools,
12/5/2022,This package provides a throttle for ROS topics,generic_throttle,
12/5/2022,Teleop node,cob_teleop,
12/5/2022,The cob_script_server package provides a simple interface to operate Care-O-bot. It can be used via the python API or the actionlib interface.,cob_script_server,
12/5/2022,cob_monitoring,cob_monitoring,
12/5/2022,COB teleop interactive marker for RViz provided by dcgm-robotics@FIT group.,cob_interactive_teleop,
12/5/2022,Helper scripts for Care-O-bot,cob_helper_tools,
12/5/2022,cob_dashboard is a modified version of [[pr2_dashboard]].,cob_dashboard,
12/5/2022,"The cob_command_tools stack provides tools, for operating Care-O-bot.",cob_command_tools,
12/5/2022,This package provides a simple GUI for operating Care-O-bot.,cob_command_gui,
12/3/2022,meshes for the Aldebaran Robotics Pepper,pepper_meshes,
12/3/2022,meshes for the Aldebaran Robotics NAO,nao_meshes,
12/2/2022,Metapackage allowing easy installation of Velodyne simulation components.,velodyne_simulator,
12/2/2022,Gazebo plugin to provide simulated data from Velodyne laser scanners.,velodyne_gazebo_plugins,
12/2/2022,URDF and meshes describing Velodyne laser scanners.,velodyne_description,
12/1/2022,This package provides launch files for running,cob_navigation_slam,
12/1/2022,This package holds config and launch files for running the,cob_navigation_local,
12/1/2022,This package holds config and launch files for running the,cob_navigation_global,
12/1/2022,This package holds common configuration files for running the,cob_navigation_config,
12/1/2022,The cob_navigation stack provides different navigation packages for,cob_navigation,
12/1/2022,cob_mapping_slam holds launch files for running SLAM using the,cob_mapping_slam,
12/1/2022,"cob_map_accessibility_analysis receives the map from navigation as well as obstacles and inflates_obstacles topics to assemble a common obstacle map. Upon request, this node checks the accessibility of poses within thin map by (i) checking whether the pose itself is free and by (ii) checking whether there is a closed path from robot to the goal pose.",cob_map_accessibility_analysis,
12/1/2022,"cob_linear_nav provides a simple navigation instrument driving on a linear path from current position to goal without any planning or obstacle avoidance capabilites.    Obstacle avoidance should be carried out in other package, e.g.",cob_linear_nav,
11/30/2022,Drive-by-wire messages for the Lincoln MKZ,dbw_mkz_msgs,
11/30/2022,Demonstration of drive-by-wire with joystick,dbw_mkz_joystick_demo,
11/30/2022,URDF and meshes describing the Lincoln MKZ.,dbw_mkz_description,
11/30/2022,Drive-by-wire interface to the Dataspeed Inc. Lincoln MKZ DBW kit,dbw_mkz_can,
11/30/2022,Drive-by-wire interface to the Dataspeed Inc. Lincoln MKZ DBW kit,dbw_mkz,
11/30/2022,Drive-by-wire messages for the Chrysler Pacifica,dbw_fca_msgs,
11/30/2022,Demonstration of drive-by-wire with joystick,dbw_fca_joystick_demo,
11/30/2022,URDF and meshes describing the Chrysler Pacifica.,dbw_fca_description,
11/30/2022,Drive-by-wire interface to the Dataspeed Inc. Chrysler Pacifica DBW kit,dbw_fca_can,
11/30/2022,Drive-by-wire interface to the Dataspeed Inc. Chrysler Pacifica DBW kit,dbw_fca,
11/30/2022,ROS messages for interacting with the Universal Lat/Lon Controller (ULC),dataspeed_ulc_msgs,
11/30/2022,Package to translate ROS messages to and from CAN messages to interact with the Universal Lat/Lon Controller (ULC) firmware,dataspeed_ulc_can,
11/30/2022,CAN interface to the Universal Lat/Lon Controller (ULC) firmware,dataspeed_ulc,
11/29/2022,"fmt is an open-source formatting library for C++.		It can be used as a safe and fast alternative to (s)printf and IOStreams.",rosfmt,
11/29/2022,This package contains CI (Continuous Integration) configuration that any ROS-powered packages can commonly use. Some notable feature:,industrial_ci,
11/28/2022,rqt_common_plugins metapackage provides ROS backend graphical tools suite that can be used on/off of robot runtime.,rqt_common_plugins,
11/28/2022,connects to a GPSd server and broadcasts GPS fixes    using the NavSatFix message,gpsd_client,
11/28/2022,gps_umd metapackage,gps_umd,
11/28/2022,GPS messages and common routines for use in GPS drivers,gps_common,
11/25/2022,Topic tools for treating messages as variant types.,variant_topic_tools,
11/25/2022,Variant messages are designed to accommodate the information content of any invariant message. They are truly generic and can freely be converted to and from specific message objects.,variant_msgs,
11/25/2022,Meta-package for the universal variant library.,variant,
11/25/2022,Configurable tool to visualize grid maps in RViz.,grid_map_visualization,
11/25/2022,Generates signed distance fields from grid maps.,grid_map_sdf,
11/25/2022,RViz plugin for displaying grid map messages.,grid_map_rviz_plugin,
11/25/2022,ROS interface for the grid map library to manage two-dimensional grid maps with multiple data layers.,grid_map_ros,
11/25/2022,Conversions between grid maps and Point Cloud Library (PCL) types.,grid_map_pcl,
11/25/2022,Conversions between grid maps and OctoMap types.,grid_map_octomap,
11/25/2022,Definition of the multi-layered grid map message type.,grid_map_msgs,
11/25/2022,Loading and publishing grid maps from bag files.,grid_map_loader,
11/25/2022,Processing grid maps as a sequence of ROS filters.,grid_map_filters,
11/25/2022,Demo nodes to demonstrate the usage of the grid map library.,grid_map_demos,
11/25/2022,Conversions between grid maps and OpenCV images.,grid_map_cv,
11/25/2022,Interface for grid maps to the costmap_2d format.,grid_map_costmap_2d,
11/25/2022,Universal grid map library to manage two-dimensional grid maps with multiple data layers.,grid_map_core,
11/25/2022,Meta-package for the universal grid map library.,grid_map,
11/25/2022,Cross Origin Resource Sharing ( CORS ) support for Flask,flask_cors,
11/22/2022,A ROS Driver for V4L USB Cameras,usb_cam,
11/22/2022,Spinnaker camera driver based on Spinnaker.,spinnaker_camera_driver,
11/22/2022,Node/nodelet combination to transform sensor_msgs::Imu data from one frame into another.,imu_transformer,
11/22/2022,Processors for sensor_msgs::Imu data,imu_processors,
11/22/2022,imu_pipeline,imu_pipeline,
11/22/2022,A set of drivers for Flir cameras based on the Spinnaker SDK.,flir_camera_driver,
11/22/2022,URDF descriptions for Flir cameras,flir_camera_description,
11/21/2022,A ROS wrapper of the AprilTag 3 visual fiducial detection    algorithm. Provides full access to the core AprilTag 3 algorithm's    customizations and makes the tag detection image and detected tags' poses    available over ROS topics (including tf). The core AprilTag 3 algorithm is    extended to allow the detection of tag bundles and a bundle calibration    script is provided (bundle detection is more accurate than single tag    detection). Continuous (camera image stream) and single image detector nodes    are available.,apriltag_ros,
11/18/2022,,motoman_sia5d_support,
11/18/2022,,motoman_sia50_support,
11/18/2022,,motoman_sia30d_support,
11/18/2022,,motoman_sia20d_support,
11/18/2022,,motoman_sia20d_moveit_config,
11/18/2022,,motoman_sia10f_support,
11/18/2022,,motoman_sia10d_support,
11/18/2022,,motoman_sda10f_support,
11/18/2022,,motoman_sda10f_moveit_config,
11/18/2022,,motoman_resources,
11/18/2022,Messages for the multi-group interface of motoman_driver.,motoman_msgs,
11/18/2022,,motoman_ms210_support,
11/18/2022,,motoman_ms210_moveit_config,
11/18/2022,,motoman_motopos_d500_support,
11/18/2022,,motoman_motomini_support,
11/18/2022,,motoman_mh5_support,
11/18/2022,,motoman_mh50_support,
11/18/2022,ROS-Industrial support for the Motoman MH12 or MA1440 (and variants).,motoman_mh12_support,
11/18/2022,,motoman_mh110_support,
11/18/2022,,motoman_ma2010_support,
11/18/2022,An automatically generated package with all the configuration and launch files for using the motoman_ma2010 with the MoveIt! Motion Planning Framework,motoman_ma2010_moveit_config,
11/18/2022,,motoman_hc20_support,
11/18/2022,,motoman_hc10_support,
11/18/2022,,motoman_gp8_support,
11/18/2022,,motoman_gp88_support,
11/18/2022,,motoman_gp7_support,
11/18/2022,,motoman_gp50_support,
11/18/2022,,motoman_gp4_support,
11/18/2022,,motoman_gp25_support,
11/18/2022,,motoman_gp200r_support,
11/18/2022,,motoman_gp180_support,
11/18/2022,,motoman_gp12_support,
11/18/2022,,motoman_gp110_support,
11/18/2022,,motoman_es_support,
11/18/2022,ROS-Industrial nodes for interfacing with Yaskawa Motoman robot controllers.,motoman_driver,
11/18/2022,,motoman_ar2010_support,
11/18/2022,ROS-Industrial support for Yaskawa Motoman manipulators (metapackage).,motoman,
11/17/2022,rqt_image_view provides a GUI plugin for displaying images using image_transport.,rqt_image_view,
11/17/2022,"This package contains the description (mechanical, kinematic, visual,  etc.) of the Care-O-bot robot. The files in this package are parsed and used by  a variety of other components. Most users will not interact directly  with this package.",raw_description,
11/17/2022,The laser_scan_densifier takes in a LaserScan message and densifies it.    Node is inspired by laser_scan_sparsifier (http://wiki.ros.org/laser_scan_sparsifier).,laser_scan_densifier,
11/17/2022,This package is a substitute for the private implementation of ipa_differential_docking package,ipa_differential_docking,
11/17/2022,The ipa_3d_fov_visualization package allows to visualize the field-of-view of a camera.,ipa_3d_fov_visualization,
11/17/2022,Interface to IO board that manages emergency stop and battery voltage on rob@work 3,cob_voltage_control,
11/17/2022,Contains utilities used within the object detection tool chain.,cob_vision_utils,
11/17/2022,"Deprecated    ""cob_utilities"" subsumes a number of classes, which are used in the original COb3 software. E.g. ""IniFile.h"" supports the original inifile structure of Care-O-bot 3. ""MathSup.h"" provides some basic functions like conversion from degree to radion or norming of angles within +/- PI. The package is currently used while the drivers are ported to ROS and Orocos respectively. Midterm it shall be removed and the ROS structures shall be used for reading parameters during initialization. So, don't use this package in new code!",cob_utilities,
11/17/2022,cob_undercarriage_ctrl implements a controller for the omnidirectional base of Care-O-bot 3 on joint level. For a given Pltf-Twist the according wheel steering angles and linear wheel velocities are calculated based on the principle of rigid body motion. Each joint is than controlled individually to achieve the computed position and velocity,cob_undercarriage_ctrl,
11/17/2022,This package contains the list of supported robots within the care-o-bot family.,cob_supported_robots,
11/17/2022,cob_substitute,cob_substitute,
11/17/2022,This Package contains Care-O-bot specific service definitions.,cob_srvs,
11/17/2022,This package implements a sound play module using text2wave and aplay through python.,cob_sound,
11/17/2022,"The cob_simulation stack includes packages to work with Care-O-bot within simulation environments, e.g. gazebo.",cob_simulation,
11/17/2022,This package published a laser scan message out of a Sick S300 laser scanner.,cob_sick_s300,
11/17/2022,"This package published a laser scan message out of a Sick LMS1xx laser scanner.	This version is made by fusion of ipa320/RCPRG_laser_drivers and ipa320/libLMS1xx repository. This package shuld have clearer structure and be easier to install.",cob_sick_lms1xx,
11/17/2022,The cob_scan_unifier package holds code to unify two or more laser-scans to one unified scan-message,cob_scan_unifier,
11/17/2022,This package is a substitute for the private implementation of cob_safety_controller package,cob_safety_controller,
11/17/2022,cob_relayboard,cob_relayboard,
11/17/2022,This package provides a node broadcasting a tf frame based on reflector markers detected within sensor_msgs::LaserScan messages.    It can be used to position/reference a robot wrt to the reflektor markers.,cob_reflector_referencing,
11/17/2022,cob_phidgets,cob_phidgets,
11/17/2022,The cob_phidget_power_state package publishes power state based on phidgets signals.,cob_phidget_power_state,
11/17/2022,The cob_phidget_em_state package publishes emergency state based on phidgets signals.,cob_phidget_em_state,
11/17/2022,This package contains common message type definitions for perception tasks.,cob_perception_msgs,
11/17/2022,This stack provides utilities commonly needed for a variety of computer vision tasks.,cob_perception_common,
11/17/2022,"This package provides nodes for calculating the minimal distance to robot links, obstacles and octomap using MoveIt!'s PlanningSceneMonitor",cob_obstacle_distance_moveit,
11/17/2022,The cob_object_detection_visualizer package visualizes the object detection result.,cob_object_detection_visualizer,
11/17/2022,This package contains message type definitions for object detection,cob_object_detection_msgs,
11/17/2022,"Messages for representing state information, such as battery information and emergency stop status.",cob_msgs,
11/17/2022,cob_moveit_interface,cob_moveit_interface,
11/17/2022,MoveIt launch files,cob_moveit_bringup,
11/17/2022,This package implements the Care-O-bot mimic,cob_mimic,
11/17/2022,Messages for cob_manipulation,cob_manipulation_msgs,
11/17/2022,The cob_manipulation stack includes packages that provide manipulation capabilities for Care-O-bot.,cob_manipulation,
11/17/2022,cob_lookat_action,cob_lookat_action,
11/17/2022,This package contains scripts to operate the LED lights on Care-O-bot.,cob_light,
11/17/2022,Flips the image of Care-O-bots kinect in dependence of the viewing direction of the cameras to receive an upright image all the time.,cob_image_flip,
11/17/2022,The cob_hand_bridge package provides a driver for the gripper of Care-O-bot4.,cob_hand_bridge,
11/17/2022,The cob_hand stack includes packages that provide access to the Care-O-bot hand through ROS serial.,cob_hand,
11/17/2022,Grasp generation for Care-O-bot based on OpenRAVE,cob_grasp_generation,
11/17/2022,The package cob_generic_can provides an interface for nodes on a can-bus and examplary wrappers for two PeakSys-can-libs. When a can-bus-device is generated (for an example see base_dirve_chain) you can use generic_can to create as many itfs as there will be components communicating via this can-bus. Assign type of the can communication device (e.g. usb-to-can or can-card of a specific vendor) and can-address of the target device. This package comes with wrappers for PeakSys and PeakSysUSB adapters.,cob_generic_can,
11/17/2022,This package provides some worlds for gazebo simulation.,cob_gazebo_worlds,
11/17/2022,The cob_gazebo_tools package provides helper tools for the gazebo simulation,cob_gazebo_tools,
11/17/2022,This package contains a specialization of the gazebo_ros_control plugin.    The cob_gazebo_ros_control plugin allows Multi-HardwareInterface-Support.,cob_gazebo_ros_control,
11/17/2022,Additional gazebo plugins used with Care-O-bot,cob_gazebo_plugins,
11/17/2022,This package provides some objects and furniture for gazebo simulation.,cob_gazebo_objects,
11/17/2022,Launch files and tools for 3D simulation of Care-O-bot in gazebo simulator.,cob_gazebo,
11/17/2022,This stack holds packages for IPA default environment configuration.,cob_environments,
11/17/2022,This packagae implements the special homing procedure that is needed for old cob4/raw bases,cob_elmo_homing,
11/17/2022,"The cob_driver stack includes packages that provide access to the Care-O-bot hardware through ROS messages, services and actions. E.g. for mobile base, arm, camera sensors, laser scanners, etc...",cob_driver,
11/17/2022,Autonomous docking,cob_docker_control,
11/17/2022,"This package contains the description (mechanical, kinematic, visual,  etc.) of the Care-O-bot robot. The files in this package are parsed and used by  a variety of other components. Most users will not interact directly  with this package.",cob_description,
11/17/2022,This package contains configuration files for the default environments for Care-O-bot supported by IPA.,cob_default_env_config,
11/17/2022,The cob_common stack hosts common packages that are used within the Care-O-bot repository. E.g. utility packages or common message and service definitions etc. Also the urdf desciption of the robot is located in this stack.,cob_common,
11/17/2022,The collision monitor uses the planning scene monitor to read the state of the robot and check it for collision with itselt or the environment. It addition a ground plane is added in any case. Can be used as a stand-aloan node or a move_group capability.,cob_collision_monitor,
11/17/2022,"The package cob_canopen_motor implements a controller-drive component which is connected to a can-bus and works with a canopen-interface. ""CanDriveItf"" provides a - more or less - generic interface to the controller-drive components. ""CanDrvie..."" then implements a specific setup, e.g. an ELMO Harmonica Controller in case of the ""CanDriveHarmonica"".",cob_canopen_motor,
11/17/2022,cob_cam3d_throttle: only for Trottel,cob_cam3d_throttle,
11/17/2022,This repository holds the current calibration data for Care-O-bot.,cob_calibration_data,
11/17/2022,This package provides launch files for starting a simulated Care-O-bot.,cob_bringup_sim,
11/17/2022,Driver package for interfacing the battery management system (BMS) on Care-O-bot.,cob_bms_driver,
11/17/2022,This package contains classes that are able to control the platform of the Care-O-Bot. This means to establish a CAN communication to drive and steering motors of the platform and later send motion commands and receive motor information.,cob_base_drive_chain,
11/17/2022,cob_android_settings,cob_android_settings,
11/17/2022,cob_android_script_server,cob_android_script_server,
11/17/2022,cob_android_resource_server,cob_android_resource_server,
11/17/2022,cob_android_msgs,cob_android_msgs,
11/17/2022,cob_android package provides tools for android apps operation.,cob_android,
11/17/2022,This Package contains Care-O-bot specific action definitions.,cob_actions,
11/17/2022,"Message, service and action definitions for environment perception.",cob_3d_mapping_msgs,
11/15/2022,The vigir_generic_params package,vigir_generic_params,
11/15/2022,The rdl_urdfreader package,rdl_urdfreader,
11/15/2022,Custom msgs for rdl types,rdl_msgs,
11/15/2022,The rdl_dynamics package,rdl_dynamics,
11/15/2022,The rdl_benchmark package,rdl_benchmark,
11/15/2022,The rdl meta-package,rdl,
11/11/2022,Deprecated ROS 1 driver for CB1 and CB2 controllers with UR5 or UR10 robots from Universal Robots.,ur_modern_driver,
11/10/2022,Basic catkin_virtualenv test in python2,test_catkin_virtualenv_python2,
11/10/2022,Test to make sure a system package (python3-requests) isn't visible inside an isolated virtualenv.,test_catkin_virtualenv_isolated,
11/10/2022,"Test to make sure a package inherits it's dependency's dependencies, but is able to override the version.",test_catkin_virtualenv_inherited,
11/10/2022,Basic catkin_virtualenv test.,test_catkin_virtualenv,
4/27/2021,Plugin-based layers for the navigation software.,nav_layer_from_points,
4/27/2021,Package laserscan_kinect converts depth image from the depth sensor  to a 2D laser scanner format. The conversion algorithm allows to remove a ground from the depth image  and compensate the sensor mount tilt angle relative to the ground.,laserscan_kinect,
4/27/2021,Implements libraries useful for developing controllers for robotic manipulators.,generic_control_toolbox,
4/27/2021,Depth sensor pose calibration package,depth_sensor_pose,
4/27/2021,The depth_nav_tools metapackage.,depth_nav_tools,
4/27/2021,Messages used by nodes in the depth_nav_tools.,depth_nav_msgs,
4/27/2021,Cliff detector package,cliff_detector,
4/26/2021,An application used to systematically record rosbags,bagger,
4/24/2021,The mycroft_ros package,mycroft_ros,
4/21/2021,RQT plugin for monitoring ROS processes.,rqt_top,
4/21/2021,"A Python GUI plugin for introspecting available ROS message types.  Note that the srvs available through this plugin is the ones that are stored  on your machine, not on the ROS core your rqt instance connects to.",rqt_srv,
4/21/2021,rqt_shell is a Python GUI plugin providing an interactive shell.,rqt_shell,
4/21/2021,rqt_service_caller provides a GUI plugin for calling arbitrary services.,rqt_service_caller,
4/21/2021,rqt_py_console is a Python GUI plugin providing an interactive Python console.,rqt_py_console,
4/21/2021,"A Python GUI plugin for introspecting available ROS message types.  Note that the msgs available through this plugin is the ones that are stored  on your machine, not on the ROS core your rqt instance connects to.",rqt_msg,
4/21/2021,"Control GPIO pins on Raspberry Pi, Nvidia Jetson, and other Linux devices with GPIO pins",gpio_control,
4/19/2021,PRBT support for Schunk pg70 gripper.,prbt_pg70_support,
4/19/2021,The package provides gripper support for the pilz_robots package.,prbt_grippers,
4/16/2021,"ROS package for LDS(HLS-LFCD2).    The LDS (Laser Distance Sensor) is a sensor sending the data to Host for the simultaneous localization and mapping (SLAM). Simultaneously the detecting obstacle data can also be sent to Host. HLDS(Hitachi-LG Data Storage) is developing the technology for the moving platform sensor such as Robot Vacuum Cleaners, Home Robot, Robotics Lawn Mower Sensor, etc.",hls_lfcd_lds_driver,
4/15/2021,Launch files for Summit XL simulation.,summit_xl_sim_bringup,
4/15/2021,The summit_xl_sim metapackage,summit_xl_sim,
4/15/2021,Launch files and world files to start the models in gazebo,summit_xl_gazebo,
4/15/2021,The DYNAMIXEL SDK ROS example package,dynamixel_sdk_examples,
4/15/2021,"This package is wrapping version of ROBOTIS Dynamixel SDK for ROS. The ROBOTIS Dynamixel SDK, or SDK, is a software development library that provides Dynamixel control functions for packet communication. The API is designed for Dynamixel actuators and Dynamixel-based platforms.",dynamixel_sdk,
4/14/2021,RVIZ plugin for IMU visualization,rviz_imu_plugin,
4/14/2021,Supporting utilities for ROSflight packages,rosflight_utils,
4/14/2021,Software-in-the-loop (SIL) simulator for the ROSflight firmware,rosflight_sim,
4/14/2021,ROS interface for the ROSflight autpilot stack,rosflight_pkgs,
4/14/2021,Message and service definitions for the ROSflight ROS stack,rosflight_msgs,
4/14/2021,Firmware library for software-in-the-loop of the ROSflight ROS stack,rosflight_firmware,
4/14/2021,Package for interfacing to the ROSflight autopilot firmware over MAVLink,rosflight,
4/14/2021,Various tools for IMU devices,imu_tools,
4/14/2021,"Filter which fuses angular velocities, accelerations, and (optionally) magnetic readings from a generic IMU device into an orientation. Based on code by Sebastian Madgwick, http://www.x-io.co.uk/node/8#open_source_ahrs_and_imu_algorithms.",imu_filter_madgwick,
4/14/2021,"Filter which fuses angular velocities, accelerations, and (optionally) magnetic readings from a generic IMU device into a quaternion to represent the orientation of the device wrt the global frame. Based on the algorithm by Roberto G. Valenti etal. described in the paper ""Keeping a Good Attitude: A Quaternion-Based Orientation Filter for IMUs and MARGs"" available at http://www.mdpi.com/1424-8220/15/8/19302 .",imu_complementary_filter,
4/13/2021,"The video_stream_opencv package contains a node to publish a video stream (the protocols that    opencv supports are supported, including rtsp, webcams on /dev/video and video files) in ROS image topics, it supports camera info and basic image flipping (horizontal, vertical or both) capabilities, also adjusting publishing rate.",video_stream_opencv,
4/13/2021,qt_gui_py_common provides common functionality for GUI plugins written in Python.,qt_gui_py_common,
4/13/2021,qt_gui_cpp provides the foundation for C++-bindings for qt_gui and creates bindings for every generator available.    At least one specific binding must be available in order to use C++-plugins.,qt_gui_cpp,
4/13/2021,Integration of the ROS package system and ROS-specific plugins for a Qt-based GUI.,qt_gui_core,
4/13/2021,qt_gui_app provides the main to start an instance of the integrated graphical user interface provided by qt_gui.,qt_gui_app,
4/13/2021,qt_gui provides the infrastructure for an integrated graphical user interface based on Qt.    It is extensible with Python- and C++-based plugins (implemented in separate packages) which can contribute arbitrary widgets.    It requires either PyQt or PySide bindings.,qt_gui,
4/13/2021,qt_dotgraph provides helpers to work with dot graphs.,qt_dotgraph,
4/13/2021,"This stack provides Python bindings for Qt.    There are two providers: pyside and pyqt.  PySide is released under    the LGPL.  PyQt is released under the GPL.    Both the bindings and tools to build bindings are included from each    available provider.  For PySide, it is called ""Shiboken"".  For PyQt,    this is called ""SIP"".    Also provided is adapter code to make the user's Python code    independent of which binding provider was actually used which makes    it very easy to switch between these.",python_qt_binding,
4/13/2021,Python ROS message and service generators.,genpy,
4/9/2021,Custom ROS messages for Phidgets drivers,phidgets_msgs,
4/9/2021,Driver for the Phidgets Spatial 3/3/3 devices,phidgets_imu,
4/9/2021,Driver for the Phidgets InterfaceKit devices,phidgets_ik,
4/9/2021,Driver for the Phidgets high speed encoder devices,phidgets_high_speed_encoder,
4/9/2021,API and ROS drivers for Phidgets devices,phidgets_drivers,
4/9/2021,A C++ Wrapper for the Phidgets C API,phidgets_api,
4/9/2021,This package wraps the libphidget21 to use it as a ROS dependency,libphidget21,
4/8/2021,The bvh_broadcaster package,bvh_broadcaster,
4/7/2021,Message and service types: custom messages and services for TurtleBot3 packages,turtlebot3_msgs,
4/7/2021,The rosabridge_server package for expanding abridged messages,rosabridge_server,
4/7/2021,Abridged messages for proxy.,rosabridge_msgs,
4/7/2021,Libraries and examples for usage on Arduino platforms.,rosabridge_arduino,
4/7/2021,Metapackage for core of rosabridge.,rosabridge,
4/6/2021,ROS messages for publishing graphs of different data types,graph_msgs,
4/5/2021,Interface for using ROS with the,gazebo_ros_pkgs,
4/5/2021,gazebo_ros_control,gazebo_ros_control,
4/5/2021,Provides ROS plugins that offer message and service publishers for interfacing with,gazebo_ros,
4/5/2021,"Robot-independent Gazebo plugins for sensors, motors and dynamic reconfigurable components.",gazebo_plugins,
4/5/2021,Message and service data structures for interacting with Gazebo from ROS.,gazebo_msgs,
4/5/2021,Provides a cmake config for the default version of Gazebo for the ROS distribution.,gazebo_dev,
4/3/2021,The copernicus_teleoperator package,copernicus_teleoperator,
4/3/2021,The copernicus_rules package,copernicus_rules,
4/3/2021,The copernicus_navigation package,copernicus_navigation,
4/3/2021,The copernicus_msgs package,copernicus_msgs,
4/3/2021,The copernicus_localization package,copernicus_localization,
4/3/2021,The copernicus_description package,copernicus_description,
4/3/2021,The copernicus_control package,copernicus_control,
4/3/2021,The copernicus_base package,copernicus_base,
4/3/2021,"Provides ROS message and service definitions, representing basic interaction with ABB robot controllers.",abb_robot_msgs,
4/3/2021,"Provides ROS message and service definitions, representing interaction    with ABB robot controllers using the RobotWare StateMachine Add-In.",abb_rapid_sm_addin_msgs,
4/3/2021,"Provides ROS message definitions, representing RAPID data from ABB robot controllers.",abb_rapid_msgs,
4/3/2021,"Provides ROS message definitions, representing Externally Guided Motion (EGM) data from ABB robot controllers.",abb_egm_msgs,
